Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName
5854344,SA_0000001830,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_JOR,19.28,19.28,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
9288949,SA_0000001830,COUNTRY,SUR,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_SUR,4.7,4.7,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
7363165,SA_0000001830,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_ARE,20.03,20.03,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
5936511,SA_0000001830,COUNTRY,SRB,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_SRB,3.81,3.81,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
4354553,SA_0000001830,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_BTN,5.42,5.42,,,,2018-10-26T09:25:45+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
4747534,SA_0000001830,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_IDN,23.08,23.08,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
8491009,SA_0000001830,COUNTRY,PER,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_PER,7.79,7.79,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
2090593,SA_0000001830,COUNTRY,POL,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_POL,5.32,5.32,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
5177745,SA_0000001830,COUNTRY,CUB,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_CUB,4.2,4.2,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
6609222,SA_0000001830,COUNTRY,SYC,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_SYC,11.83,11.83,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
6184550,SA_0000001830,COUNTRY,MEX,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_MEX,6.83,6.83,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
