Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName
3061392,MSM_CONDOMUSE_PERCENT,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,94.6,94.6,,,Source: Integrated Biological and Behavioural Surveillance (IBBS) Survey 2017,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
115745,MSM_CONDOMUSE_PERCENT,COUNTRY,ECU,AMR,YEAR,Americas,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,60.4,60.4,,,Source: Estudio de Vigilancia de comportamientos y prevlencia del VIH y otras infecciones de transmisión sexual en hombres que tienen sexo con hombres en Quito y Guayaquil. Ministerio de Salud Pública-2012,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8298441,MSM_CONDOMUSE_PERCENT,COUNTRY,TGO,AFR,YEAR,Africa,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,47,47.0,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1917081,MSM_CONDOMUSE_PERCENT,COUNTRY,MYS,WPR,YEAR,Western Pacific,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,65.4,65.4,,,Source: Respondent Driven Sampling among MSM in 4 states 2017,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6872011,MSM_CONDOMUSE_PERCENT,COUNTRY,GIN,AFR,YEAR,Africa,,2022,,,,,,DATASOURCE,DATASOURCE_GAM,82.3,82.3,,,Source: ESCOMB 2022,2025-03-20T10:33:15.227+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5382374,MSM_CONDOMUSE_PERCENT,COUNTRY,AZE,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,63.9,63.9,,,,2025-03-20T10:33:15.227+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3776374,MSM_CONDOMUSE_PERCENT,COUNTRY,ZAF,AFR,YEAR,Africa,,2019,,,,,,DATASOURCE,DATASOURCE_GAM,71.8,71.8,,,Source: South Africa Men's Health Monitoring Study 2019: A Bio- behavioural survey,2025-03-20T10:33:15.227+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
514886,MSM_CONDOMUSE_PERCENT,COUNTRY,CHE,EUR,YEAR,Europe,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,76.6,76.6,,,,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
819623,MSM_CONDOMUSE_PERCENT,COUNTRY,ZAF,AFR,YEAR,Africa,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,97.9,97.9,,,,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3971984,MSM_CONDOMUSE_PERCENT,COUNTRY,COL,AMR,YEAR,Americas,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,57.4,57.4,,,Source: Estudio de Comportamiento sexual y prevalencia de VIH de la población de hombres que tienen relaciones sexuales con hombres en Barrancabermeja en el año 2014,2025-03-20T10:33:15.227+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5224833,MSM_CONDOMUSE_PERCENT,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,26.9,26.9,,,Source: IBBS,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6764672,MSM_CONDOMUSE_PERCENT,COUNTRY,SRB,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,64.3,64.3,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8804372,MSM_CONDOMUSE_PERCENT,COUNTRY,KNA,AMR,YEAR,Americas,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,82,82.0,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
9400124,MSM_CONDOMUSE_PERCENT,COUNTRY,MDA,EUR,YEAR,Europe,,2020,,,,,,DATASOURCE,DATASOURCE_GAM,59.7,59.7,,,Source: Behavioral surveillance survey 2020,2025-03-20T10:33:15.227+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8279648,MSM_CONDOMUSE_PERCENT,COUNTRY,PAN,AMR,YEAR,Americas,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,63.2,63.2,,,Source: VICITS 2023,2025-03-20T10:33:15.227+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1987031,MSM_CONDOMUSE_PERCENT,COUNTRY,CMR,AFR,YEAR,Africa,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,56.6,56.6,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
4041677,MSM_CONDOMUSE_PERCENT,COUNTRY,SWE,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,42.4,42.4,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
2852736,MSM_CONDOMUSE_PERCENT,COUNTRY,PAN,AMR,YEAR,Americas,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,68.5,68.5,,,Source: Registro de las Seis Clínicas Amigables (CLAM) donde se llevan a cabo las Vigilancia Centinela de las ITS (VICITS),2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
9728742,MSM_CONDOMUSE_PERCENT,COUNTRY,FIN,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,46,46.0,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
742053,MSM_CONDOMUSE_PERCENT,COUNTRY,COD,AFR,YEAR,Africa,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,77.4,77.4,,,Source: Données de routine de l'ONG PSSP (Progrès Santé Sans Prix) en 2015.,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
4395836,MSM_CONDOMUSE_PERCENT,COUNTRY,LVA,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,39.8,39.8,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5022806,MSM_CONDOMUSE_PERCENT,COUNTRY,SLV,AMR,YEAR,Americas,,2021,,,,,,DATASOURCE,DATASOURCE_GAM,32.5,32.5,,,Source: Sentinel surveillance 2021,2025-03-20T10:33:15.227+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
7639430,MSM_CONDOMUSE_PERCENT,COUNTRY,MYS,WPR,YEAR,Western Pacific,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,38,38.0,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8178129,MSM_CONDOMUSE_PERCENT,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,DATASOURCE,DATASOURCE_GAM,52.2,52.2,,,Source: Behavioral Surveillance Survey,2025-03-20T10:33:15.227+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8431445,MSM_CONDOMUSE_PERCENT,COUNTRY,CZE,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,40.6,40.6,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
9102168,MSM_CONDOMUSE_PERCENT,COUNTRY,MDA,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,55.7,55.7,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8197174,MSM_CONDOMUSE_PERCENT,COUNTRY,MLI,AFR,YEAR,Africa,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,76.9,76.9,,,Source: Enquête transversale a été menée auprès des HSH à Bamako d'Octobre 2014-Février 2015,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
7037225,MSM_CONDOMUSE_PERCENT,COUNTRY,ALB,EUR,YEAR,Europe,,2019,,,,,,DATASOURCE,DATASOURCE_GAM,74,74.0,,,Source: Behavioral Surveillance Survey,2025-03-20T10:33:15.227+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
4414869,MSM_CONDOMUSE_PERCENT,COUNTRY,BRA,AMR,YEAR,Americas,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,59.7,59.7,,,Source: RDS among MSM in ten municipalities in Brazil (age 18+),2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
7772654,MSM_CONDOMUSE_PERCENT,COUNTRY,COM,AFR,YEAR,Africa,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,55,55.0,,,Source: Behavioral surveillance survey 2023,2025-03-20T10:33:15.227+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
4687568,MSM_CONDOMUSE_PERCENT,COUNTRY,TZA,AFR,YEAR,Africa,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,36.7,36.7,,,,2025-03-20T10:33:15.227+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8450559,MSM_CONDOMUSE_PERCENT,COUNTRY,EST,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,53.9,53.9,,,Source: Internet study,2025-03-20T10:33:15.227+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8595747,MSM_CONDOMUSE_PERCENT,COUNTRY,MNG,WPR,YEAR,Western Pacific,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,76.5,76.5,,,Source: HIV/STI Surveillance Survey Report 2014,2025-03-20T10:33:15.227+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8304950,MSM_CONDOMUSE_PERCENT,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,66,66.0,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
52924,MSM_CONDOMUSE_PERCENT,COUNTRY,BGR,EUR,YEAR,Europe,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,66.4,66.4,,,,2025-03-20T10:33:15.227+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1665938,MSM_CONDOMUSE_PERCENT,COUNTRY,GIN,AFR,YEAR,Africa,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,65.5,65.5,,,Source: ESCOMB 2017,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3301980,MSM_CONDOMUSE_PERCENT,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,38.8,38.8,,,Source: Hemaya Project. Network of Associations for Harm Reduction NAHR,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8880891,MSM_CONDOMUSE_PERCENT,COUNTRY,LVA,EUR,YEAR,Europe,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,51,51.0,,,Source: ECDC,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
540542,MSM_CONDOMUSE_PERCENT,COUNTRY,BRB,AMR,YEAR,Americas,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,58.2,58.2,,,,2025-03-20T10:33:15.227+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
2480138,MSM_CONDOMUSE_PERCENT,COUNTRY,RWA,AFR,YEAR,Africa,,2021,,,,,,DATASOURCE,DATASOURCE_GAM,56.2,56.2,,,Source: IBBS 2021,2025-03-20T10:33:15.227+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1469529,MSM_CONDOMUSE_PERCENT,COUNTRY,UKR,EUR,YEAR,Europe,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,71.5,71.5,,,,2025-03-20T10:33:15.227+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3125326,MSM_CONDOMUSE_PERCENT,COUNTRY,FJI,WPR,YEAR,Western Pacific,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,23.8,23.8,,,Source: Rawstorne P. Man W. Y. Maharaj P. Rokoduru A. Vulavou I .Rasili S. Worth H. WHO WE ARE: An exploration of the sexual practices and HIV transmission risks of men who have sex with men and transgender populations in Fiji 2014,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
7107280,MSM_CONDOMUSE_PERCENT,COUNTRY,URY,AMR,YEAR,Americas,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,67.6,67.6,,,Source: Estudio de Segunda Generación en HSH,2025-03-20T10:33:15.227+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
7570002,MSM_CONDOMUSE_PERCENT,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,86.4,86.4,,,Source: Behavioral surveillance survey 2023,2025-03-20T10:33:15.227+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
9729116,MSM_CONDOMUSE_PERCENT,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,88.2,88.2,,,,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1279783,MSM_CONDOMUSE_PERCENT,COUNTRY,BOL,AMR,YEAR,Americas,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,57.8,57.8,,,,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5345078,MSM_CONDOMUSE_PERCENT,COUNTRY,NER,AFR,YEAR,Africa,,2019,,,,,,DATASOURCE,DATASOURCE_GAM,89.6,89.6,,,Source: Enquête de surveillance de seconde génération chez les populations clés,2025-03-20T10:33:15.227+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5826599,MSM_CONDOMUSE_PERCENT,COUNTRY,CHL,AMR,YEAR,Americas,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,55.8,55.8,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5744488,MSM_CONDOMUSE_PERCENT,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,67.1,67.1,,,Source: HSS+ 2015,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
9185114,MSM_CONDOMUSE_PERCENT,COUNTRY,UZB,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,56.9,56.9,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5098897,MSM_CONDOMUSE_PERCENT,COUNTRY,KAZ,EUR,YEAR,Europe,,2021,,,,,,DATASOURCE,DATASOURCE_GAM,80.5,80.5,,,Source: BBS 2021,2025-03-20T10:33:15.227+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5953554,MSM_CONDOMUSE_PERCENT,COUNTRY,ARM,EUR,YEAR,Europe,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,69.7,69.7,,,Source: Integrated Biological and Behavioral Surveillance Survey,2025-03-20T10:33:15.227+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6067448,MSM_CONDOMUSE_PERCENT,COUNTRY,MUS,AFR,YEAR,Africa,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,50.9,50.9,,,,2025-03-20T10:33:15.227+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6492568,MSM_CONDOMUSE_PERCENT,COUNTRY,AUS,WPR,YEAR,Western Pacific,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,54.5,54.5,,,Source: Gay Community Periodic Surveys,2025-03-20T10:33:15.227+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8134167,MSM_CONDOMUSE_PERCENT,COUNTRY,ALB,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,66.7,66.7,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
9381611,MSM_CONDOMUSE_PERCENT,COUNTRY,GRC,EUR,YEAR,Europe,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,73,73.0,,,Source: ECDC,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
135637,MSM_CONDOMUSE_PERCENT,COUNTRY,BEN,AFR,YEAR,Africa,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,66,66.0,,,Source: Behaviour Surveillance Survey 2017,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6048679,MSM_CONDOMUSE_PERCENT,COUNTRY,KGZ,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,81,81.0,,,Source: ECDC,2025-03-20T10:33:15.227+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
4434295,MSM_CONDOMUSE_PERCENT,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2023,,,,,,DATASOURCE,DATASOURCE_GAM,42.6,42.6,,,Source: Department of STI Control attendance 2023,2025-03-20T10:33:15.227+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6175605,MSM_CONDOMUSE_PERCENT,COUNTRY,GTM,AMR,YEAR,Americas,,2012,,,,,,DATASOURCE,DATASOURCE_GAM,63.3,63.3,,,Source: Encuesta de Centroamericana de comportamiento  Sexual y Prevalencia de VIH/ITS en poblaciones Vulnerables (ECVC) En Hombres que tiene sexo con Hombres  Población trangenero Trabajadoras Sexuales y Personas con VIH,2025-03-20T10:33:15.227+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
7817353,MSM_CONDOMUSE_PERCENT,COUNTRY,BGR,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_GAM,80.5,80.5,,,,2025-03-20T10:33:15.227+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1147302,MSM_CONDOMUSE_PERCENT,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,85.1,85.1,,,Source: National HIV sentinel surveillance,2025-03-20T10:33:15.227+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1419148,MSM_CONDOMUSE_PERCENT,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,74.2,74.2,,,,2025-03-20T10:33:15.227+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
154820,MSM_CONDOMUSE_PERCENT,COUNTRY,BFA,AFR,YEAR,Africa,,2017,,,,,,DATASOURCE,DATASOURCE_GAM,87.2,87.2,,,Source: Cartographie programmatique  estimation de la taille et enquête bio comportementale parmi les populations clés ( PS HSH UD) au Burkina Faso par le SP/CNLS IST.,2025-03-20T10:33:15.227+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3726527,MSM_CONDOMUSE_PERCENT,COUNTRY,AZE,EUR,YEAR,Europe,,2022,,,,,,DATASOURCE,DATASOURCE_GAM,52.7,52.7,,,Source: BSS 2022,2025-03-20T10:33:15.227+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5269951,MSM_CONDOMUSE_PERCENT,COUNTRY,BWA,AFR,YEAR,Africa,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,84.2,84.2,,,Source: 2012 Mapping Size Estimation & Behavioral and Biological Surveillance Survey (BBSS) of HIV/STI Among Select High-Risk Sub-Populations in Botswana,2025-03-20T10:33:15.227+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6226413,MSM_CONDOMUSE_PERCENT,COUNTRY,GBR,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,54.5,54.5,,,Source: The UK Gay Men's Sex Survey,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
4314515,MSM_CONDOMUSE_PERCENT,COUNTRY,MUS,AFR,YEAR,Africa,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,50.8,50.8,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3517298,MSM_CONDOMUSE_PERCENT,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,59.8,59.8,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
894142,MSM_CONDOMUSE_PERCENT,COUNTRY,BEL,EUR,YEAR,Europe,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,60.7,60.7,,,Source: SIALON II bio-behavioural survey,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
8052306,MSM_CONDOMUSE_PERCENT,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,85.5,85.5,,,Source: Integrated Biological Behavioral Surveillance Survey (IBBS),2025-03-20T10:33:15.227+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5238410,MSM_CONDOMUSE_PERCENT,COUNTRY,USA,AMR,YEAR,Americas,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,49.6,49.6,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
9546720,MSM_CONDOMUSE_PERCENT,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,80.2,80.2,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
5985503,MSM_CONDOMUSE_PERCENT,COUNTRY,NZL,WPR,YEAR,Western Pacific,,2014,,,,,,DATASOURCE,DATASOURCE_GAM,81,81.0,,,Source: HIV behavioural surveillance from 2014,2025-03-20T10:33:15.227+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
2834630,MSM_CONDOMUSE_PERCENT,COUNTRY,CRI,AMR,YEAR,Americas,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,39.2,39.2,,,,2025-03-20T10:33:15.227+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
2973910,MSM_CONDOMUSE_PERCENT,COUNTRY,AZE,EUR,YEAR,Europe,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,68.8,68.8,,,Source: Behavioral surveillance 2018,2025-03-20T10:33:15.227+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
7139521,MSM_CONDOMUSE_PERCENT,COUNTRY,CAN,AMR,YEAR,Americas,,2018,,,,,,DATASOURCE,DATASOURCE_GAM,17.2,17.2,,,Source: European MSM Internet Survey.,2025-03-20T10:33:15.227+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
